date,server name,server id,latency,jitter,packet loss,download,upload,download bytes,upload bytes,share url,down Mb/s,up Mb/s
2020-07-01T11:00:12Z,"fdcservers.net - New York, NY",6030,11.159,0.727,N/A,41806292,4559713,363727544,16450266,"https://www.speedtest.net/result/c/babd8cca-98ab-46b6-8c57-15c2105af11c""
",334.450336,36.477704
2020-07-01T11:15:08Z,"Data Room - New York, NY",21313,11.541,1.292,0,41126360,4543639,210910668,16415316,"https://www.speedtest.net/result/c/3d775fbe-36eb-41c3-b589-ca46f5cd840f""
",329.010880,36.349112
2020-07-01T11:30:10Z,"Sprint - New York, NY",10546,11.067,1.799,0,40203344,4540275,279316304,16439082,"https://www.speedtest.net/result/c/98b74c62-6071-4fec-beaa-77e223562b09""
",321.626752,36.322200
2020-07-01T11:45:17Z,"GTT.net - New York, NY",24374,11.251,2.425,0,42187306,4538060,601936174,16406928,"https://www.speedtest.net/result/c/07c3baba-59e7-4fe7-a78e-d82ec7206fce""
",337.498448,36.304480
2020-07-01T12:00:11Z,"Natural Wireless - New York, NY",16888,9.729,1.028,0,40953523,4538645,344916056,16370580,"https://www.speedtest.net/result/c/fb1ed341-1898-4969-8577-b9c6025d66ce""
",327.628184,36.309160
2020-07-01T12:15:09Z,"Speedtest.net - New York, NY",10390,11.341,3.17,0,39467301,4550758,244298416,17318424,"https://www.speedtest.net/result/c/4ca708e2-05e2-476b-b0b2-85d0c6600569""
",315.738408,36.406064
2020-07-01T12:30:14Z,"Pilot - New York, NY",13098,11.795,2.548,0,40344566,4506561,451697994,16220994,"https://www.speedtest.net/result/c/09c58c87-bbff-4677-bcc4-445e8553f3ef""
",322.756528,36.052488
2020-07-01T12:45:07Z,"Natural Wireless - New York, NY",16888,10.001,4.498,0,40176053,4544890,170637084,16383162,"https://www.speedtest.net/result/c/2e5c1b2a-8755-4c77-8db1-263021a228c7""
",321.408424,36.359120
2020-07-01T13:00:11Z,"Data Room - New York, NY",21313,11.61,0.224,0,41354566,4536687,326287608,16416714,"https://www.speedtest.net/result/c/48d792b8-e2e2-49c0-8c03-116cc1b250b5""
",330.836528,36.293496
2020-07-01T13:15:10Z,"Speedtest.net - New York, NY",10390,12.129,1.678,0,41023065,4522091,280354920,16364988,"https://www.speedtest.net/result/c/b9c76fb9-7765-481c-a799-b8d905159820""
",328.184520,36.176728
2020-07-01T13:30:07Z,"Speedtest.net - New York, NY",10390,11.501,2.404,0,41189198,4532460,186691814,16401336,"https://www.speedtest.net/result/c/eb7279a1-bdf8-45e2-932a-7e934c4bcd5c""
",329.513584,36.259680
2020-07-01T13:45:12Z,"Speedtest.net - New York, NY",10390,12.079,5.634,0,41568182,4431673,357820896,16095174,"https://www.speedtest.net/result/c/a8c36e22-a565-473a-9c7c-9ffa54655ad0""
",332.545456,35.453384
2020-07-01T14:00:13Z,"Starry, Inc. - New York, NY",21016,9.605,2.243,0,40237886,4222010,264933582,30767184,"https://www.speedtest.net/result/c/93695769-33a7-4be8-89ca-49eaf96d64b8""
",321.903088,33.776080
2020-07-01T14:15:15Z,"GTT.net - New York, NY",24374,10.203,0.673,0,40655995,4472440,465233528,17063988,"https://www.speedtest.net/result/c/c68428bd-4dcc-49d8-bbac-4ec868730161""
",325.247960,35.779520
2020-07-01T14:30:10Z,"CCleaner - New York, NY",16686,11.743,3.346,0,37387223,4359904,269959392,15763848,"https://www.speedtest.net/result/c/7a797f23-9d12-4301-b4b6-60827430fda7""
",299.097784,34.879232
2020-07-01T14:45:12Z,"Data Room - New York, NY",21313,10.454,2.46,0,40696927,4419884,369401928,15962364,"https://www.speedtest.net/result/c/c7a2e9b4-1b88-4a79-aa9b-764e7a973915""
",325.575416,35.359072
2020-07-01T15:00:13Z,"Sprint - New York, NY",10546,11.838,10.036,0,33615148,3585216,178573628,28085820,"https://www.speedtest.net/result/c/709b3ffe-1f4d-4304-a307-a374dc0c6ee7""
",268.921184,28.681728
2020-07-01T15:15:09Z,"Spectrum - New York, NY",16976,13.686,5.663,0,37117969,4265009,165461786,24781686,"https://www.speedtest.net/result/c/af5746e4-805b-4626-a6a8-0dc42337e4eb""
",296.943752,34.120072
2020-07-01T15:30:12Z,"fdcservers.net - New York, NY",6030,12.315,3.111,N/A,37914764,4415762,280251468,26181744,"https://www.speedtest.net/result/c/6bf9092a-c3ce-417b-a014-0e6a1300863c""
",303.318112,35.326096
2020-07-01T15:45:07Z,"Speedtest.net - New York, NY",10390,11.422,6.889,0,40024873,4351065,159833340,16679538,"https://www.speedtest.net/result/c/74fb57dd-c53d-4650-a40a-bc75fae5282e""
",320.198984,34.808520
2020-07-01T16:00:19Z,"CCleaner - New York, NY",16686,15.24,1.616,0,36203293,3815206,369038546,36378756,"https://www.speedtest.net/result/c/afbf7988-f37c-49bb-be71-09f37c0eea82""
",289.626344,30.521648
2020-07-01T16:15:19Z,"Spectrum - New York, NY",16976,10.945,6.067,0,37640605,4382135,461989286,31780734,"https://www.speedtest.net/result/c/fa191605-8a95-45c6-98e2-f8fc28135940""
",301.124840,35.057080
2020-07-01T16:30:11Z,"Data Room - New York, NY",21313,11.475,3.723,0,39464140,4439420,335965962,15981936,"https://www.speedtest.net/result/c/fcea7061-0bfc-416e-9b29-31be7ddb29a3""
",315.713120,35.515360
2020-07-01T16:45:12Z,"Sprint - New York, NY",10546,11.381,12.041,0,34139479,4348810,294058214,17031834,"https://www.speedtest.net/result/c/af898fdc-eec5-461b-901d-d6e27023e025""
",273.115832,34.790480
2020-07-01T17:00:13Z,"Data Room - New York, NY",21313,9.416,0.423,0,39667825,4183877,179566110,37546086,"https://www.speedtest.net/result/c/838fc521-0f8d-4b6c-b393-e4e0be087e3b""
",317.342600,33.471016
2020-07-01T17:15:07Z,"Natural Wireless - New York, NY",16888,6.769,2.671,0,39928786,4391959,163977012,17965698,"https://www.speedtest.net/result/c/dd1f7664-5c4b-4a50-a69b-1e5d4e258b11""
",319.430288,35.135672
2020-07-01T17:30:26Z,"GTT.net - New York, NY",24374,12.919,0.84,0,40560426,3958446,487643370,55221000,"https://www.speedtest.net/result/c/50318b47-4ce8-4a2d-94f7-fc3f137643c8""
",324.483408,31.667568
2020-07-01T17:45:10Z,"Speedtest.net - New York, NY",10390,10.978,4.659,0,39012611,4445132,271525250,16043448,"https://www.speedtest.net/result/c/d0d8d423-9ff1-4526-b5ce-fd5e49765479""
",312.100888,35.561056
2020-07-01T18:00:10Z,"Data Room - New York, NY",21313,10.869,1.558,0,39216337,4415408,284634198,15948384,"https://www.speedtest.net/result/c/4bb20ce9-bbc2-4aee-8fbf-5abe6d9551cc""
",313.730696,35.323264
2020-07-01T18:15:21Z,"Starry, Inc. - New York, NY",21016,11.301,4.75,0,35682494,4166237,301603122,37028826,"https://www.speedtest.net/result/c/c4e18ea3-ba9d-4882-a06d-49bfa8cb49c2""
",285.459952,33.329896
2020-07-01T18:30:15Z,"Starry, Inc. - New York, NY",21016,11.414,3.089,0,39443505,4338476,477122734,16939566,"https://www.speedtest.net/result/c/d22c018c-6ae0-436a-8bb4-eadf81c3ef26""
",315.548040,34.707808
2020-07-01T18:45:14Z,"GTT.net - New York, NY",24374,9.671,5.26,0,39372310,4473027,402920376,17465214,"https://www.speedtest.net/result/c/e64a4410-5e45-48c6-91cf-ad6c42d0d86c""
",314.978480,35.784216
2020-07-01T19:00:15Z,"GTT.net - New York, NY",24374,11.923,7.463,0,38548535,4510350,428526057,16261536,"https://www.speedtest.net/result/c/48965b89-a905-4ea5-b8b1-bdd31ed0a72d""
",308.388280,36.082800
2020-07-01T19:15:14Z,"fdcservers.net - New York, NY",6030,9.037,1.419,N/A,39270522,4215199,406253306,17698680,"https://www.speedtest.net/result/c/318a9f5f-04b6-4a3e-b5ee-73ddc72edcd2""
",314.164176,33.721592
2020-07-01T19:30:13Z,"Sprint - New York, NY",10546,11.661,3.15,0,38192466,4432057,367208466,17765784,"https://www.speedtest.net/result/c/ad25150c-ca3b-45b1-9baf-d7c22f35681f""
",305.539728,35.456456
2020-07-01T19:45:08Z,"Speedtest.net - New York, NY",10390,10.008,2.26,0,40088479,4460494,177684500,20199702,"https://www.speedtest.net/result/c/16530a6f-93ef-486c-a213-39c2575db5c1""
",320.707832,35.683952
2020-07-01T20:00:13Z,"Data Room - New York, NY",21313,9.931,1.784,0,40146494,4217891,279031112,27389616,"https://www.speedtest.net/result/c/202790e0-98da-4096-a944-486d5bacb15f""
",321.171952,33.743128
2020-07-01T20:15:14Z,"Spectrum - New York, NY",16976,11.226,4.433,0,39289078,4261749,259907870,34031514,"https://www.speedtest.net/result/c/71d6311e-2e7a-4cc0-bd7e-25c0cd0d3438""
",314.312624,34.093992
2020-07-01T20:30:10Z,"Natural Wireless - New York, NY",16888,12.111,1.61,0,36091079,4397974,275359964,15899454,"https://www.speedtest.net/result/c/98f10075-93dc-490b-8049-6c8013177a8b""
",288.728632,35.183792
2020-07-01T20:45:14Z,"CCleaner - New York, NY",16686,14.003,4.666,0,29267348,4264157,323806256,16694916,"https://www.speedtest.net/result/c/9b8558d5-323a-4203-9623-3a28449c5730""
",234.138784,34.113256
2020-07-01T21:00:25Z,"Starry, Inc. - New York, NY",21016,11.93,2.359,0,36920778,3637461,532949448,35967744,"https://www.speedtest.net/result/c/1593ae76-6cde-47bc-a66f-e686055a06b4""
",295.366224,29.099688
2020-07-01T21:15:13Z,"Starry, Inc. - New York, NY",21016,10.052,1.07,0,34206473,4530371,354511830,16376172,"https://www.speedtest.net/result/c/9f94404c-3510-4e90-baf1-681edb8a7c94""
",273.651784,36.242968
2020-07-01T21:30:09Z,"Sprint - New York, NY",10546,11.652,2.684,0,38350353,4364224,256219946,16645986,"https://www.speedtest.net/result/c/7eaede01-bc7f-4101-a623-bde48011c7bb""
",306.802824,34.913792
2020-07-01T21:45:31Z,"Starry, Inc. - New York, NY",21016,10.692,85.231,0,22343602,3247758,312530131,46290576,"https://www.speedtest.net/result/c/41772116-e275-4e0c-b090-a49271e75a06""
",178.748816,25.982064
2020-07-01T22:00:11Z,"fdcservers.net - New York, NY",6030,13.781,3.706,N/A,35200932,4408707,269491160,17676312,"https://www.speedtest.net/result/c/8320ddcc-4d8c-46c8-b941-f697ccdc960e""
",281.607456,35.269656
2020-07-01T22:15:20Z,"GTT.net - New York, NY",24374,9.614,145.764,0,17561083,4339959,221539760,20041728,"https://www.speedtest.net/result/c/27d0ac00-0a4c-4423-a77e-0da204478f8e""
",140.488664,34.719672
2020-07-01T22:30:14Z,"Pilot - New York, NY",13098,11.92,1.8,0,37750204,4394895,379563886,15875688,"https://www.speedtest.net/result/c/49991012-357d-41fe-97cd-96d75e90fed4""
",302.001632,35.159160
2020-07-01T22:45:12Z,"Speedtest.net - New York, NY",10390,11.469,4.495,0,37038593,4416452,324460520,16426500,"https://www.speedtest.net/result/c/f9b32f2e-ae53-486c-b955-3238c44da62f""
",296.308744,35.331616
2020-07-01T23:00:18Z,"Natural Wireless - New York, NY",16888,9.783,4.421,0,40101504,4451473,571684140,18737394,"https://www.speedtest.net/result/c/102551e2-7fde-43b4-8a2a-e2d7997210bd""
",320.812032,35.611784
2020-07-01T23:15:09Z,"Speedtest.net - New York, NY",10390,11.102,8.03,0,37820944,4544066,226038524,16394346,"https://www.speedtest.net/result/c/5eb92b68-dddc-4609-be49-b1e48679bff4""
",302.567552,36.352528
2020-07-01T23:30:11Z,"Natural Wireless - New York, NY",16888,12.088,2.962,0,37340644,4335940,185985824,27316920,"https://www.speedtest.net/result/c/c828cfe1-b819-4a3b-ac27-cb183dbce52c""
",298.725152,34.687520
2020-07-01T23:45:09Z,"Speedtest.net - New York, NY",10390,10.851,18.096,0,33086128,4544245,189206718,16875258,"https://www.speedtest.net/result/c/7ce3fbc6-d91b-4606-aa59-fad140a4ca94""
",264.689024,36.353960
2020-07-02T00:00:11Z,"Data Room - New York, NY",21313,11.371,3.165,0,39895540,4521686,313442784,16337028,"https://www.speedtest.net/result/c/eda2b33b-2818-4097-a985-589286296dd4""
",319.164320,36.173488
2020-07-02T00:15:11Z,"Natural Wireless - New York, NY",16888,9.69,0.709,0,42203276,4474828,360952416,16254546,"https://www.speedtest.net/result/c/b943484d-9466-4a69-9f22-55373812e4ae""
",337.626208,35.798624
2020-07-02T00:30:12Z,"Data Room - New York, NY",21313,10.12,1.526,0,34512957,4501361,339234584,16293690,"https://www.speedtest.net/result/c/847325c3-cd5c-4c0d-9901-626464564239""
",276.103656,36.010888
2020-07-02T00:45:08Z,"Natural Wireless - New York, NY",16888,9.888,1.972,0,34152858,4472609,159303596,17525328,"https://www.speedtest.net/result/c/ed24890b-72be-49f2-8a60-5046563b1bd0""
",273.222864,35.780872
2020-07-02T01:00:10Z,"Natural Wireless - New York, NY",16888,9.73,13.12,0,37388239,4508548,244436204,17574258,"https://www.speedtest.net/result/c/47fb5e32-ad4b-40b4-9f46-843327e80bc1""
",299.105912,36.068384
2020-07-02T01:15:18Z,"Speedtest.net - New York, NY",10390,12.976,3.992,0,36430688,4404929,527160636,17639964,"https://www.speedtest.net/result/c/eac6ebf5-bc4d-4558-af42-26fa8e8bbf80""
",291.445504,35.239432
2020-07-02T01:30:15Z,"GTT.net - New York, NY",24374,13.182,12.796,0,24578883,4446000,263862714,17769978,"https://www.speedtest.net/result/c/ab9941d7-7145-4468-8e03-34f83642f56e""
",196.631064,35.568000
2020-07-02T01:45:12Z,"Starry, Inc. - New York, NY",21016,11.491,0.263,0,38852493,4544472,366055116,16441878,"https://www.speedtest.net/result/c/82f02a40-41de-464e-8cda-778aa9d1c0f3""
",310.819944,36.355776
2020-07-02T02:00:11Z,"Speedtest.net - New York, NY",10390,11.528,17.518,0,39272523,4555762,332757650,16465644,"https://www.speedtest.net/result/c/53a24946-baf5-47ab-aa82-c7083b5ddf85""
",314.180184,36.446096
2020-07-02T02:15:10Z,"Natural Wireless - New York, NY",16888,11.647,3.248,0,39439877,4504899,292393196,16269924,"https://www.speedtest.net/result/c/1ed93c9a-f2f8-41ef-b652-579af9d6aeb4""
",315.519016,36.039192
2020-07-02T02:30:11Z,"Speedtest.net - New York, NY",10390,11.639,0.812,0,38890120,4510512,333281802,16307670,"https://www.speedtest.net/result/c/860bcc27-758e-4648-b0b2-2c5e722b2b1f""
",311.120960,36.084096
2020-07-02T02:45:15Z,"GTT.net - New York, NY",24374,10.19,5.797,0,38393135,4480856,450125244,16193034,"https://www.speedtest.net/result/c/18314768-4c63-46e9-97a6-8527558c79c5""
",307.145080,35.846848
2020-07-02T03:00:14Z,"GTT.net - New York, NY",24374,13.966,1.942,0,39636558,4428869,377317404,22251966,"https://www.speedtest.net/result/c/1b4e5ec7-57cb-4273-8fc4-bed56fdc8b77""
",317.092464,35.430952
2020-07-02T03:15:13Z,"Starry, Inc. - New York, NY",21016,11.378,1.133,0,39282596,4472468,395115440,16121736,"https://www.speedtest.net/result/c/941fbd5a-305d-4ef5-a2fc-3eb8d3ea8dd6""
",314.260768,35.779744
2020-07-02T03:30:13Z,"Speedtest.net - New York, NY",10390,11.705,3.55,0,36788334,4518235,335401268,16285302,"https://www.speedtest.net/result/c/f58ac62f-c4bc-4316-a65d-da3c4143a9d4""
",294.306672,36.145880
2020-07-02T03:45:09Z,"Natural Wireless - New York, NY",16888,11.4,0.573,0,38198565,4513145,233387608,16274118,"https://www.speedtest.net/result/c/21a57fb3-91d9-4e3f-86d8-cb9538239cdb""
",305.588520,36.105160
2020-07-02T04:00:19Z,"GTT.net - New York, NY",24374,11.454,5.753,0,41217019,4539639,541149024,29366388,"https://www.speedtest.net/result/c/43591202-883f-42e6-8d77-48acb74a965a""
",329.736152,36.317112
2020-07-02T04:15:14Z,"GTT.net - New York, NY",24374,11.7,0.319,0,40975365,4529237,449599694,16338426,"https://www.speedtest.net/result/c/66a02c8a-a78a-463f-be59-269a005b2f38""
",327.802920,36.233896
2020-07-02T04:30:17Z,"Spectrum - New York, NY",16976,11.391,1.443,0,41167368,4522559,589564658,16334232,"https://www.speedtest.net/result/c/64f8f77a-3fed-4c87-a7b8-60c13c94a551""
",329.338944,36.180472
2020-07-02T04:45:12Z,"Pilot - New York, NY",13098,11.135,0.381,0,38043121,4494749,346123928,16149696,"https://www.speedtest.net/result/c/df3891c3-0aa7-421e-a112-f6c40bc66025""
",304.344968,35.957992
2020-07-02T05:00:10Z,"Data Room - New York, NY",21313,9.874,3.933,0,40721244,4516573,316180825,16285302,"https://www.speedtest.net/result/c/f8f4102a-28be-4446-a524-2c5000089afc""
",325.769952,36.132584
2020-07-02T05:15:12Z,"Starry, Inc. - New York, NY",21016,11.507,1.74,0,39566868,4537018,377415264,16363590,"https://www.speedtest.net/result/c/894d3f51-ea74-4ffb-8366-667ae4a67403""
",316.534944,36.296144
2020-07-02T05:30:14Z,"Pilot - New York, NY",13098,13.183,0.625,0,40073741,4531567,427975276,16345416,"https://www.speedtest.net/result/c/d59c5822-7885-4936-8664-ec8bc5812857""
",320.589928,36.252536
2020-07-02T05:45:13Z,"Pilot - New York, NY",13098,13.411,0.346,0,40802643,4511032,391034678,16267128,"https://www.speedtest.net/result/c/dca0dbb7-83ae-415a-b1e1-bcf044bf6d7b""
",326.421144,36.088256
2020-07-02T06:00:13Z,"GTT.net - New York, NY",24374,11.43,1.002,0,40265349,4556378,397475166,16447470,"https://www.speedtest.net/result/c/d4e212c5-24cf-4db9-a033-e8c8a22b7ba3""
",322.122792,36.451024
2020-07-02T06:15:15Z,"Natural Wireless - New York, NY",16888,10.733,0.637,0,42192837,4528134,516028362,16344018,"https://www.speedtest.net/result/c/44a9d493-b144-45da-9d8c-abb80e8e7503""
",337.542696,36.225072
2020-07-02T06:30:11Z,"GTT.net - New York, NY",24374,11.659,1.391,0,41693859,4550003,341804108,16402734,"https://www.speedtest.net/result/c/beb0849d-9fda-479d-980d-f15daf1cafe6""
",333.550872,36.400024
2020-07-02T06:45:13Z,"Starry, Inc. - New York, NY",21016,11.653,2.839,0,41662194,4475011,421972463,16271322,"https://www.speedtest.net/result/c/f83b88e9-7ec1-4c5d-89d5-5d024650e876""
",333.297552,35.800088
2020-07-02T07:00:12Z,"Natural Wireless - New York, NY",16888,9.934,0.093,0,41524540,4520591,374541074,16317456,"https://www.speedtest.net/result/c/d626f7a4-b370-454e-b9ed-8b501f7cf219""
",332.196320,36.164728
2020-07-02T07:15:13Z,"Speedtest.net - New York, NY",10390,11.665,5.851,0,40372074,4550947,386432364,16443276,"https://www.speedtest.net/result/c/235c5bf6-fab1-422a-abb8-20191cef2149""
",322.976592,36.407576
2020-07-02T07:30:13Z,"Data Room - New York, NY",21313,9.941,1.302,0,41989304,4574045,420804990,16411122,"https://www.speedtest.net/result/c/f0d560e0-ea98-4a29-85f5-e72799cf8f00""
",335.914432,36.592360
2020-07-02T07:45:11Z,"fdcservers.net - New York, NY",6030,10.397,0.801,N/A,40716346,4545765,316626128,16413918,"https://www.speedtest.net/result/c/c691442e-9f30-4c7f-9ddc-64d881229bf6""
",325.730768,36.366120
2020-07-02T08:00:13Z,"GTT.net - New York, NY",24374,11.43,0.997,0,41842934,4539537,424230188,16377570,"https://www.speedtest.net/result/c/5c24bdce-a393-418e-8be6-cca87d987c60""
",334.743472,36.316296
2020-07-02T08:15:11Z,"Speedtest.net - New York, NY",10390,11.303,0.688,0,41365334,4530599,337403204,16392948,"https://www.speedtest.net/result/c/e809ec11-81cf-46e4-aa89-2251ff375dc8""
",330.922672,36.244792
2020-07-02T08:30:13Z,"Pilot - New York, NY",13098,11.655,1.204,0,40870239,4520527,391779714,16355202,"https://www.speedtest.net/result/c/eb47a963-5be7-46ec-b175-889ab264d23a""
",326.961912,36.164216
2020-07-02T08:45:17Z,"GTT.net - New York, NY",24374,9.706,0.86,0,42573549,4543628,568221294,16366386,"https://www.speedtest.net/result/c/71413720-6317-49ef-b8e7-c5fdbd8addfc""
",340.588392,36.349024
2020-07-02T09:00:12Z,"Data Room - New York, NY",21313,11.042,1.852,0,42371014,4576319,397266864,18218736,"https://www.speedtest.net/result/c/7ee3fd45-bacc-47c3-94df-da43974bf9c6""
",338.968112,36.610552
2020-07-02T09:15:18Z,"Speedtest.net - New York, NY",10390,11.854,0.768,0,40991378,4548313,552170954,16447470,"https://www.speedtest.net/result/c/92bd8f6e-70f6-4572-9c0b-458c335ae7e6""
",327.931024,36.386504
2020-07-02T09:30:09Z,"fdcservers.net - New York, NY",6030,11.73,2.07,N/A,42075567,4539541,290072418,16383162,"https://www.speedtest.net/result/c/6de0615a-6d16-489e-8fb6-f799acf6e724""
",336.604536,36.316328
2020-07-02T09:45:09Z,"fdcservers.net - New York, NY",6030,9.881,1.174,N/A,41690888,4560878,231712908,18165612,"https://www.speedtest.net/result/c/4ce96f13-0c1b-4f44-9ad1-4ab0d65c00b0""
",333.527104,36.487024
2020-07-02T10:00:15Z,"Data Room - New York, NY",21313,9.822,1.062,0,39943986,4537723,484681008,16391550,"https://www.speedtest.net/result/c/9b8b8ea0-2e6a-4a06-9f4a-22019a59fc30""
",319.551888,36.301784
2020-07-02T10:15:12Z,"GTT.net - New York, NY",24374,9.973,1.471,0,42010554,4542152,392940054,16799766,"https://www.speedtest.net/result/c/8283c318-798b-4ba1-b2c2-1cbc4b81e94f""
",336.084432,36.337216
2020-07-02T10:30:14Z,"GTT.net - New York, NY",24374,10.939,2.692,0,41657381,4533410,433800711,16344018,"https://www.speedtest.net/result/c/24c8c0e1-be2b-4080-a06c-79fb65c0bda0""
",333.259048,36.267280
2020-07-02T10:45:12Z,"Sprint - New York, NY",10546,11.007,1.886,0,40029726,4550573,360397508,17732232,"https://www.speedtest.net/result/c/471ec21e-5059-4802-abc3-2223a74f2e89""
",320.237808,36.404584
2020-07-02T11:00:14Z,"Data Room - New York, NY",21313,11.456,0.569,0,39231158,4510131,440196746,16310466,"https://www.speedtest.net/result/c/047f8a37-97bc-431a-b95d-9b25bae91a3e""
",313.849264,36.081048
2020-07-02T11:15:10Z,"CCleaner - New York, NY",16686,11.48,0.466,0,40108861,4506159,232161764,23266914,"https://www.speedtest.net/result/c/dad5a920-2170-4668-9cb1-54c77929af61""
",320.870888,36.049272
2020-07-02T11:30:11Z,"Natural Wireless - New York, NY",16888,9.871,1.38,0,41529223,4538253,324763788,16784388,"https://www.speedtest.net/result/c/c92c6032-0ea5-4c56-8c06-5e0c7db40f28""
",332.233784,36.306024
2020-07-02T11:45:12Z,"Data Room - New York, NY",21313,10.373,1.949,0,40268554,4544409,357256104,16394346,"https://www.speedtest.net/result/c/9b684acd-ba8e-4a47-8ea9-c6743220289a""
",322.148432,36.355272
2020-07-02T12:00:13Z,"Data Room - New York, NY",21313,9.984,4.893,0,38481797,4519690,378093392,16297884,"https://www.speedtest.net/result/c/15744fb1-0ead-49bc-aa92-ea0f5ed39493""
",307.854376,36.157520
2020-07-02T12:15:10Z,"Data Room - New York, NY",21313,10.82,1.023,0,39547572,4528063,291894012,16353804,"https://www.speedtest.net/result/c/c2a3f9db-c6f1-41d3-b829-b221d4ce3656""
",316.380576,36.224504
2020-07-02T12:30:08Z,"Sprint - New York, NY",10546,11.298,3.937,0,37664573,4527883,196091868,16381764,"https://www.speedtest.net/result/c/ef55e41a-842d-4a34-8578-37a21ae23b08""
",301.316584,36.223064
2020-07-02T12:45:15Z,"GTT.net - New York, NY",24374,11.193,0.539,0,41451538,4522722,474215678,16367784,"https://www.speedtest.net/result/c/01bacd1f-dcb6-48fa-8ace-c5fe01c1bf89""
",331.612304,36.181776
2020-07-02T13:00:15Z,"GTT.net - New York, NY",24374,9.596,0.933,0,40842985,4592502,483694118,16367784,"https://www.speedtest.net/result/c/08bfcd78-0e28-4521-b8dd-af9dc2cffe2d""
",326.743880,36.740016
2020-07-02T13:15:24Z,"Speedtest.net - New York, NY",10390,11.515,1.269,0,41499484,4353176,408659264,59283588,"https://www.speedtest.net/result/c/46bfec8a-a6d6-4a2b-ae2a-04e3dd6e5ced""
",331.995872,34.825408
2020-07-02T13:30:18Z,"Starry, Inc. - New York, NY",21016,10.454,5.325,0,40273023,4459309,577327866,16172064,"https://www.speedtest.net/result/c/25b6dfcc-4818-43e8-a66a-a53c4b225860""
",322.184184,35.674472
2020-07-02T13:45:12Z,"fdcservers.net - New York, NY",6030,9.837,0.736,N/A,38496580,4258006,250601384,27330900,"https://www.speedtest.net/result/c/0cb82650-b781-4a5b-b6b1-13460c370d77""
",307.972640,34.064048
2020-07-02T14:00:23Z,"Speedtest.net - New York, NY",10390,11.713,2.251,0,41337019,4407129,597020192,26507478,"https://www.speedtest.net/result/c/e660505c-d01d-4cec-8fea-a483f010cb82""
",330.696152,35.257032
2020-07-02T14:15:09Z,"Sprint - New York, NY",10546,9.92,1.101,0,38433000,4347628,242922170,15633834,"https://www.speedtest.net/result/c/38c3cc6b-cef7-4589-8f85-39272eef26be""
",307.464000,34.781024
2020-07-02T14:30:13Z,"Speedtest.net - New York, NY",10390,13.717,3.094,0,40269015,4396365,386914772,18035598,"https://www.speedtest.net/result/c/2a43e41c-5c80-4078-935e-905b371a2659""
",322.152120,35.170920
2020-07-02T14:45:16Z,"Starry, Inc. - New York, NY",21016,11.406,0.926,0,38862128,4337709,450128138,17416284,"https://www.speedtest.net/result/c/07ef711d-6b1f-4804-90d0-1009bdf91dbd""
",310.897024,34.701672
2020-07-02T15:00:15Z,"Data Room - New York, NY",21313,11.107,1.705,0,37705302,4288938,448914674,15868698,"https://www.speedtest.net/result/c/138132f8-c9c5-4546-9ce3-1d489089b341""
",301.642416,34.311504
2020-07-02T15:15:14Z,"Natural Wireless - New York, NY",16888,10.283,2.87,0,40666666,4410574,414530864,16827726,"https://www.speedtest.net/result/c/8d61a428-dc04-43cf-b0b8-9e56005ca21a""
",325.333328,35.284592
2020-07-02T15:30:13Z,"Sprint - New York, NY",10546,14.417,0.798,0,38317860,4154636,231980024,31907952,"https://www.speedtest.net/result/c/8c5dbf57-35cc-4c5b-a3f4-1c6f22d348ef""
",306.542880,33.237088
2020-07-02T15:45:11Z,"Spectrum - New York, NY",16976,11.513,0.875,0,39109206,4393163,291039834,18478764,"https://www.speedtest.net/result/c/4e37ea0d-cb3d-42aa-a121-05a0265a9e34""
",312.873648,35.145304
2020-07-02T16:00:17Z,"Natural Wireless - New York, NY",16888,10.553,2.196,0,22609801,4418193,236315222,16859880,"https://www.speedtest.net/result/c/510fc248-a729-4095-ba5a-bb381957fc51""
",180.878408,35.345544
2020-07-02T16:15:11Z,"fdcservers.net - New York, NY",6030,11.178,1.934,N/A,39250679,4310380,307337718,16861278,"https://www.speedtest.net/result/c/26c5ac8b-d714-44e4-a76f-c04d9e5b21ef""
",314.005432,34.483040
2020-07-02T16:30:08Z,"Natural Wireless - New York, NY",16888,9.861,1.474,0,40189932,4390366,194303826,15892464,"https://www.speedtest.net/result/c/27f466b2-5cb2-45ef-906f-58d35d559e4d""
",321.519456,35.122928
2020-07-02T16:45:16Z,"GTT.net - New York, NY",24374,8.448,1.406,0,41018623,4472547,485444316,16625016,"https://www.speedtest.net/result/c/bb664aba-3e32-4f9e-994d-eeca2d4f03fe""
",328.148984,35.780376
2020-07-02T17:00:14Z,"Natural Wireless - New York, NY",16888,10.135,3.062,0,39870520,4298710,298960902,32327352,"https://www.speedtest.net/result/c/e92fcae4-f571-4547-8cdf-642ac357989f""
",318.964160,34.389680
2020-07-02T17:15:11Z,"Sprint - New York, NY",10546,10.651,2.221,0,37173523,4297326,286380300,17983872,"https://www.speedtest.net/result/c/a63c22ec-0add-4d9f-96fa-11a96e5a19fc""
",297.388184,34.378608
2020-07-02T17:30:09Z,"fdcservers.net - New York, NY",6030,10.258,1.43,N/A,39523808,4488592,263298020,16244760,"https://www.speedtest.net/result/c/e58e9568-8111-4285-aa09-110ce0a234ae""
",316.190464,35.908736
